"STATION","NAME","DATE","PRCP","TMAX","week_num"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-03,0.01,78,"2007-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-04,0,86,"2007-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-05,0.02,86,"2007-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-06,0,87,"2007-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-07,0,73,"2007-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-08,0.48,69,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-09,0.29,65,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-10,0.06,62,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-11,0.81,64,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-12,0.02,67,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-13,0,62,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-14,0,64,"2007-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-15,0,66,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-16,0,66,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-17,0,72,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-18,0,77,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-19,1.06,74,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-20,0.23,74,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-21,0,76,"2007-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-22,0,80,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-23,0,76,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-24,0.04,72,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-25,0.07,59,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-26,0,64,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-27,0.18,73,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-28,0,61,"2007-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-29,0,53,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-30,0,66,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-31,0,65,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-01,0,69,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-02,0,57,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-03,0.6,52,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-04,0,60,"2007-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-05,0,59,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-06,0.51,61,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-07,0,55,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-08,0,47,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-09,0,52,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-10,0.04,44,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-11,0,47,"2007-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-12,0,50,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-13,0.33,61,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-14,0,60,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-15,0.51,69,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-16,0.27,50,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-17,0,46,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-18,0,48,"2007-46"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-19,0,44,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-20,0.09,42,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-21,0,54,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-22,0.03,66,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-23,0,45,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-24,0,36,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-25,0,50,"2007-47"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-26,0.33,62,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-27,0.2,63,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-28,0,47,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-29,0,52,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-30,0,42,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-01,0,39,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-02,0.03,29,"2007-48"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-03,0.47,41,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-04,0,32,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-05,0,34,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-06,0,33,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-07,0.2,39,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-08,0,45,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-09,0.16,37,"2007-49"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-10,0.1,34,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-11,0.11,46,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-12,0,52,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-13,1.15,31,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-14,0.01,42,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-15,0,33,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-16,1.39,44,"2007-50"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-17,0,37,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-18,0,34,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-19,0.03,41,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-20,0.2,37,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-21,0.03,34,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-22,0,42,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-23,0.28,59,"2007-51"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-24,0,59,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-25,0,44,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-26,0,41,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-27,0.11,41,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-28,0,49,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-29,0.32,53,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-30,0.04,43,"2007-52"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-31,0.37,43,"2007-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-01,0.2,45,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-02,0,33,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-03,0,17,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-04,0,35,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-05,0,41,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-06,0,47,"2008-01"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-07,0,59,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-08,0,66,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-09,0.02,57,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-10,0,50,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-11,0.92,60,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-12,0,53,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-13,0,47,"2008-02"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-14,0.9,39,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-15,0,37,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-16,0,34,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-17,0.01,33,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-18,0.42,49,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-19,0,36,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-20,0,33,"2008-03"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-21,0,26,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-22,0.03,40,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-23,0,38,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-24,0,32,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-25,0,31,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-26,0,33,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-27,0.14,33,"2008-04"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-28,0,42,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-29,0,47,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-30,0.14,51,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-01-31,0,38,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-01,1.15,57,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-02,0.01,53,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-03,0,47,"2008-05"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-04,0,39,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-05,0.25,50,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-06,0.37,45,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-07,0.44,38,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-08,0.07,32,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-09,0.08,39,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-10,0.08,46,"2008-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-11,0,27,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-12,0.2,30,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-13,2.08,57,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-14,0,41,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-15,0,49,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-16,0,32,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-17,0.01,48,"2008-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-18,0.31,62,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-19,0,45,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-20,0,33,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-21,0,32,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-22,0.55,33,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-23,0,33,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-24,0,39,"2008-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-25,0,46,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-26,0.46,45,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-27,0,41,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-28,0,30,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-02-29,0,29,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-01,0.4,41,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-02,0,42,"2008-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-03,0,47,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-04,0.56,60,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-05,0.42,62,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-06,0,50,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-07,0.28,50,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-08,2.52,65,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-09,0,48,"2008-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-10,0,40,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-11,0,43,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-12,0.24,44,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-13,0,44,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-14,0,58,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-15,0.47,41,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-16,0,43,"2008-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-17,0,45,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-18,0,47,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-19,0.47,52,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-20,0.42,55,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-21,0,41,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-22,0,49,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-23,0,47,"2008-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-24,0.05,50,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-25,0,44,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-26,0.01,60,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-27,0.01,53,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-28,0.15,42,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-29,0.01,41,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-30,0,46,"2008-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-03-31,0.2,51,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-01,0.19,57,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-02,0,57,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-03,0,51,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-04,0.8,47,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-05,0.06,54,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-06,0.01,42,"2008-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-07,0,44,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-08,0,53,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-09,0,59,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-10,0.03,74,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-11,0.01,56,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-12,0.33,70,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-13,0.01,52,"2008-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-14,0,55,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-15,0,61,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-16,0,66,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-17,0,67,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-18,0,78,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-19,0,78,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-20,0,68,"2008-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-21,0,68,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-22,0,74,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-23,0,81,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-24,0,76,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-25,0,76,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-26,0,61,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-27,0,51,"2008-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-28,0.66,60,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-29,1.06,62,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-04-30,0,56,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-01,0,62,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-02,0,51,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-03,0,47,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-04,0.05,55,"2008-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-05,0,70,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-06,0,77,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-07,0,76,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-08,0,72,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-09,0,55,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-10,0.1,60,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-11,0,62,"2008-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-12,0,49,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-13,0,66,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-14,0,70,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-15,0,68,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-16,0.36,60,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-17,0.45,75,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-18,0.01,73,"2008-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-19,0,61,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-20,0.32,64,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-21,0,68,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-22,0.01,58,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-23,0,73,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-24,0,70,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-25,0,76,"2008-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-26,0,76,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-27,0.04,78,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-28,0,69,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-29,0,76,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-30,0,77,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-05-31,0.08,68,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-01,0.01,82,"2008-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-02,0,79,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-03,0,84,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-04,0.41,66,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-05,0.03,57,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-06,0.08,62,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-07,0,91,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-08,0,93,"2008-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-09,0,97,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-10,0,99,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-11,0,87,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-12,0,82,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-13,0,84,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-14,0.01,88,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-15,0.32,66,"2008-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-16,0.69,70,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-17,0.05,80,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-18,0.02,75,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-19,0,77,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-20,0.05,80,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-21,0,84,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-22,0.47,81,"2008-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-23,0.07,79,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-24,0.22,81,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-25,0.01,83,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-26,0,81,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-27,0.01,86,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-28,0,80,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-29,0,91,"2008-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-06-30,0.05,87,"2008-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-07-01,0,87,"2008-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2008-07-02,0,85,"2008-27"
