"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","dsdi","ValidStart","ValidEnd","StatisticFormatID","week_num"
2022-05-17,44001,"Bristol County","RI",0,100,0,0,0,0,100,"5/17/22","5/23/22",1,"2022-20"
2022-05-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/10/22","5/16/22",1,"2022-19"
2022-05-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/3/22","5/9/22",1,"2022-18"
2022-04-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/26/22","5/2/22",1,"2022-17"
2022-04-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/19/22","4/25/22",1,"2022-16"
2022-04-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/12/22","4/18/22",1,"2022-15"
2022-04-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/5/22","4/11/22",1,"2022-14"
2022-03-29,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/29/22","4/4/22",1,"2022-13"
2022-03-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/22/22","3/28/22",1,"2022-12"
2022-03-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/15/22","3/21/22",1,"2022-11"
2022-03-08,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/8/22","3/14/22",1,"2022-10"
2022-03-01,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/1/22","3/7/22",1,"2022-09"
2022-02-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/22/22","2/28/22",1,"2022-08"
2022-02-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/15/22","2/21/22",1,"2022-07"
2022-02-08,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/8/22","2/14/22",1,"2022-06"
2022-02-01,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/1/22","2/7/22",1,"2022-05"
2022-01-25,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/25/22","1/31/22",1,"2022-04"
2022-01-18,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/18/22","1/24/22",1,"2022-03"
2022-01-11,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/11/22","1/17/22",1,"2022-02"
2022-01-04,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/4/22","1/10/22",1,"2022-01"
2021-12-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/28/21","1/3/22",1,"2021-52"
2021-12-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/21/21","12/27/21",1,"2021-51"
2021-12-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/14/21","12/20/21",1,"2021-50"
2021-12-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/7/21","12/13/21",1,"2021-49"
2021-11-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/30/21","12/6/21",1,"2021-48"
2021-11-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/23/21","11/29/21",1,"2021-47"
2021-11-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/16/21","11/22/21",1,"2021-46"
2021-11-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/9/21","11/15/21",1,"2021-45"
2021-11-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/2/21","11/8/21",1,"2021-44"
2021-10-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/26/21","11/1/21",1,"2021-43"
2021-10-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/19/21","10/25/21",1,"2021-42"
2021-10-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/12/21","10/18/21",1,"2021-41"
2021-10-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/5/21","10/11/21",1,"2021-40"
2021-09-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/28/21","10/4/21",1,"2021-39"
2021-09-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/21/21","9/27/21",1,"2021-38"
2021-09-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/14/21","9/20/21",1,"2021-37"
2021-09-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/7/21","9/13/21",1,"2021-36"
2021-08-31,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/31/21","9/6/21",1,"2021-35"
2021-08-24,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/24/21","8/30/21",1,"2021-34"
2021-08-17,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/17/21","8/23/21",1,"2021-33"
2021-08-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/10/21","8/16/21",1,"2021-32"
2021-08-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/3/21","8/9/21",1,"2021-31"
2021-07-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/27/21","8/2/21",1,"2021-30"
2021-07-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/20/21","7/26/21",1,"2021-29"
2021-07-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/13/21","7/19/21",1,"2021-28"
2021-07-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/6/21","7/12/21",1,"2021-27"
2021-06-29,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/29/21","7/5/21",1,"2021-26"
2021-06-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/22/21","6/28/21",1,"2021-25"
2021-06-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/15/21","6/21/21",1,"2021-24"
2021-06-08,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/8/21","6/14/21",1,"2021-23"
2021-06-01,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/1/21","6/7/21",1,"2021-22"
2021-05-25,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/25/21","5/31/21",1,"2021-21"
2021-05-18,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/18/21","5/24/21",1,"2021-20"
2021-05-11,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/11/21","5/17/21",1,"2021-19"
2021-05-04,44001,"Bristol County","RI",0,100,0,0,0,0,100,"5/4/21","5/10/21",1,"2021-18"
2021-04-27,44001,"Bristol County","RI",0,100,0,0,0,0,100,"4/27/21","5/3/21",1,"2021-17"
2021-04-20,44001,"Bristol County","RI",0,100,0,0,0,0,100,"4/20/21","4/26/21",1,"2021-16"
2021-04-13,44001,"Bristol County","RI",0,100,0,0,0,0,100,"4/13/21","4/19/21",1,"2021-15"
2021-04-06,44001,"Bristol County","RI",0,100,0,0,0,0,100,"4/6/21","4/12/21",1,"2021-14"
2021-03-30,44001,"Bristol County","RI",0,100,0,0,0,0,100,"3/30/21","4/5/21",1,"2021-13"
2021-03-23,44001,"Bristol County","RI",0,100,0,0,0,0,100,"3/23/21","3/29/21",1,"2021-12"
2021-03-16,44001,"Bristol County","RI",0,100,0,0,0,0,100,"3/16/21","3/22/21",1,"2021-11"
2021-03-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/9/21","3/15/21",1,"2021-10"
2021-03-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/2/21","3/8/21",1,"2021-09"
2021-02-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/23/21","3/1/21",1,"2021-08"
2021-02-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/16/21","2/22/21",1,"2021-07"
2021-02-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/9/21","2/15/21",1,"2021-06"
2021-02-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/2/21","2/8/21",1,"2021-05"
2021-01-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/26/21","2/1/21",1,"2021-04"
2021-01-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/19/21","1/25/21",1,"2021-03"
2021-01-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/12/21","1/18/21",1,"2021-02"
2021-01-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/5/21","1/11/21",1,"2021-01"
2020-12-29,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/29/20","1/4/21",1,"2020-53"
2020-12-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/22/20","12/28/20",1,"2020-52"
2020-12-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/15/20","12/21/20",1,"2020-51"
2020-12-08,44001,"Bristol County","RI",0,100,0,0,0,0,100,"12/8/20","12/14/20",1,"2020-50"
2020-12-01,44001,"Bristol County","RI",0,100,60.81,0,0,0,160.81,"12/1/20","12/7/20",1,"2020-49"
2020-11-24,44001,"Bristol County","RI",0,100,100,43.42,0,0,243.42,"11/24/20","11/30/20",1,"2020-48"
2020-11-17,44001,"Bristol County","RI",0,100,100,100,0,0,300,"11/17/20","11/23/20",1,"2020-47"
2020-11-10,44001,"Bristol County","RI",0,100,100,100,0,0,300,"11/10/20","11/16/20",1,"2020-46"
2020-11-03,44001,"Bristol County","RI",0,100,100,100,0,0,300,"11/3/20","11/9/20",1,"2020-45"
2020-10-27,44001,"Bristol County","RI",0,100,100,100,100,0,400,"10/27/20","11/2/20",1,"2020-44"
2020-10-20,44001,"Bristol County","RI",0,100,100,100,100,0,400,"10/20/20","10/26/20",1,"2020-43"
2020-10-13,44001,"Bristol County","RI",0,100,100,100,100,0,400,"10/13/20","10/19/20",1,"2020-42"
2020-10-06,44001,"Bristol County","RI",0,100,100,100,100,0,400,"10/6/20","10/12/20",1,"2020-41"
2020-09-29,44001,"Bristol County","RI",0,100,100,100,100,0,400,"9/29/20","10/5/20",1,"2020-40"
2020-09-22,44001,"Bristol County","RI",0,100,100,100,100,0,400,"9/22/20","9/28/20",1,"2020-39"
2020-09-15,44001,"Bristol County","RI",0,100,100,100,100,0,400,"9/15/20","9/21/20",1,"2020-38"
2020-09-08,44001,"Bristol County","RI",0,100,100,100,0,0,300,"9/8/20","9/14/20",1,"2020-37"
2020-09-01,44001,"Bristol County","RI",0,100,100,100,0,0,300,"9/1/20","9/7/20",1,"2020-36"
2020-08-25,44001,"Bristol County","RI",0,100,100,100,0,0,300,"8/25/20","8/31/20",1,"2020-35"
2020-08-18,44001,"Bristol County","RI",0,100,100,100,0,0,300,"8/18/20","8/24/20",1,"2020-34"
2020-08-11,44001,"Bristol County","RI",0,100,100,0,0,0,200,"8/11/20","8/17/20",1,"2020-33"
2020-08-04,44001,"Bristol County","RI",0,100,100,0,0,0,200,"8/4/20","8/10/20",1,"2020-32"
2020-07-28,44001,"Bristol County","RI",0,100,0.31,0,0,0,100.31,"7/28/20","8/3/20",1,"2020-31"
2020-07-21,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/21/20","7/27/20",1,"2020-30"
2020-07-14,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/14/20","7/20/20",1,"2020-29"
2020-07-07,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/7/20","7/13/20",1,"2020-28"
2020-06-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/30/20","7/6/20",1,"2020-27"
2020-06-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/23/20","6/29/20",1,"2020-26"
2020-06-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/16/20","6/22/20",1,"2020-25"
2020-06-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/9/20","6/15/20",1,"2020-24"
2020-06-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/2/20","6/8/20",1,"2020-23"
2020-05-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/26/20","6/1/20",1,"2020-22"
2020-05-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/19/20","5/25/20",1,"2020-21"
2020-05-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/12/20","5/18/20",1,"2020-20"
2020-05-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/5/20","5/11/20",1,"2020-19"
2020-04-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/28/20","5/4/20",1,"2020-18"
2020-04-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/21/20","4/27/20",1,"2020-17"
2020-04-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/14/20","4/20/20",1,"2020-16"
2020-04-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/7/20","4/13/20",1,"2020-15"
2020-03-31,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/31/20","4/6/20",1,"2020-14"
2020-03-24,44001,"Bristol County","RI",0,100,0,0,0,0,100,"3/24/20","3/30/20",1,"2020-13"
2020-03-17,44001,"Bristol County","RI",0,100,0,0,0,0,100,"3/17/20","3/23/20",1,"2020-12"
2020-03-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/10/20","3/16/20",1,"2020-11"
2020-03-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/3/20","3/9/20",1,"2020-10"
2020-02-25,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/25/20","3/2/20",1,"2020-09"
2020-02-18,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/18/20","2/24/20",1,"2020-08"
2020-02-11,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/11/20","2/17/20",1,"2020-07"
2020-02-04,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/4/20","2/10/20",1,"2020-06"
2020-01-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/28/20","2/3/20",1,"2020-05"
2020-01-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/21/20","1/27/20",1,"2020-04"
2020-01-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/14/20","1/20/20",1,"2020-03"
2020-01-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/7/20","1/13/20",1,"2020-02"
2019-12-31,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/31/19","1/6/20",1,"2019-01"
2019-12-24,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/24/19","12/30/19",1,"2019-52"
2019-12-17,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/17/19","12/23/19",1,"2019-51"
2019-12-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/10/19","12/16/19",1,"2019-50"
2019-12-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/3/19","12/9/19",1,"2019-49"
2019-11-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/26/19","12/2/19",1,"2019-48"
2019-11-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/19/19","11/25/19",1,"2019-47"
2019-11-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/12/19","11/18/19",1,"2019-46"
2019-11-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/5/19","11/11/19",1,"2019-45"
2019-10-29,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/29/19","11/4/19",1,"2019-44"
2019-10-22,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/22/19","10/28/19",1,"2019-43"
2019-10-15,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/15/19","10/21/19",1,"2019-42"
2019-10-08,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/8/19","10/14/19",1,"2019-41"
2019-10-01,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/1/19","10/7/19",1,"2019-40"
2019-09-24,44001,"Bristol County","RI",0,100,0,0,0,0,100,"9/24/19","9/30/19",1,"2019-39"
2019-09-17,44001,"Bristol County","RI",3.13,96.87,0,0,0,0,96.87,"9/17/19","9/23/19",1,"2019-38"
2019-09-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/10/19","9/16/19",1,"2019-37"
2019-09-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"9/3/19","9/9/19",1,"2019-36"
2019-08-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/27/19","9/2/19",1,"2019-35"
2019-08-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/20/19","8/26/19",1,"2019-34"
2019-08-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/13/19","8/19/19",1,"2019-33"
2019-08-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"8/6/19","8/12/19",1,"2019-32"
2019-07-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/30/19","8/5/19",1,"2019-31"
2019-07-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/23/19","7/29/19",1,"2019-30"
2019-07-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/16/19","7/22/19",1,"2019-29"
2019-07-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/9/19","7/15/19",1,"2019-28"
2019-07-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/2/19","7/8/19",1,"2019-27"
2019-06-25,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/25/19","7/1/19",1,"2019-26"
2019-06-18,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/18/19","6/24/19",1,"2019-25"
2019-06-11,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/11/19","6/17/19",1,"2019-24"
2019-06-04,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/4/19","6/10/19",1,"2019-23"
2019-05-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/28/19","6/3/19",1,"2019-22"
2019-05-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/21/19","5/27/19",1,"2019-21"
2019-05-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/14/19","5/20/19",1,"2019-20"
2019-05-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/7/19","5/13/19",1,"2019-19"
2019-04-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/30/19","5/6/19",1,"2019-18"
2019-04-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/23/19","4/29/19",1,"2019-17"
2019-04-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/16/19","4/22/19",1,"2019-16"
2019-04-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/9/19","4/15/19",1,"2019-15"
2019-04-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/2/19","4/8/19",1,"2019-14"
2019-03-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/26/19","4/1/19",1,"2019-13"
2019-03-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/19/19","3/25/19",1,"2019-12"
2019-03-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/12/19","3/18/19",1,"2019-11"
2019-03-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/5/19","3/11/19",1,"2019-10"
2019-02-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/26/19","3/4/19",1,"2019-09"
2019-02-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/19/19","2/25/19",1,"2019-08"
2019-02-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/12/19","2/18/19",1,"2019-07"
2019-02-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/5/19","2/11/19",1,"2019-06"
2019-01-29,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/29/19","2/4/19",1,"2019-05"
2019-01-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/22/19","1/28/19",1,"2019-04"
2019-01-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/15/19","1/21/19",1,"2019-03"
2019-01-08,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/8/19","1/14/19",1,"2019-02"
2019-01-01,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/1/19","1/7/19",1,"2019-01"
2018-12-25,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/25/18","12/31/18",1,"2018-52"
2018-12-18,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/18/18","12/24/18",1,"2018-51"
2018-12-11,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/11/18","12/17/18",1,"2018-50"
2018-12-04,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/4/18","12/10/18",1,"2018-49"
2018-11-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/27/18","12/3/18",1,"2018-48"
2018-11-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/20/18","11/26/18",1,"2018-47"
2018-11-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/13/18","11/19/18",1,"2018-46"
2018-11-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/6/18","11/12/18",1,"2018-45"
2018-10-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/30/18","11/5/18",1,"2018-44"
2018-10-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/23/18","10/29/18",1,"2018-43"
2018-10-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/16/18","10/22/18",1,"2018-42"
2018-10-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/9/18","10/15/18",1,"2018-41"
2018-10-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/2/18","10/8/18",1,"2018-40"
2018-09-25,44001,"Bristol County","RI",82.24,17.76,0,0,0,0,17.76,"9/25/18","10/1/18",1,"2018-39"
2018-09-18,44001,"Bristol County","RI",62.18,37.82,0,0,0,0,37.82,"9/18/18","9/24/18",1,"2018-38"
2018-09-11,44001,"Bristol County","RI",62.18,37.82,0,0,0,0,37.82,"9/11/18","9/17/18",1,"2018-37"
2018-09-04,44001,"Bristol County","RI",62.18,37.82,0,0,0,0,37.82,"9/4/18","9/10/18",1,"2018-36"
2018-08-28,44001,"Bristol County","RI",0,100,0,0,0,0,100,"8/28/18","9/3/18",1,"2018-35"
2018-08-21,44001,"Bristol County","RI",0,100,0,0,0,0,100,"8/21/18","8/27/18",1,"2018-34"
2018-08-14,44001,"Bristol County","RI",0,100,0,0,0,0,100,"8/14/18","8/20/18",1,"2018-33"
2018-08-07,44001,"Bristol County","RI",0,100,0,0,0,0,100,"8/7/18","8/13/18",1,"2018-32"
2018-07-31,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/31/18","8/6/18",1,"2018-31"
2018-07-24,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/24/18","7/30/18",1,"2018-30"
2018-07-17,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/17/18","7/23/18",1,"2018-29"
2018-07-10,44001,"Bristol County","RI",0,100,0,0,0,0,100,"7/10/18","7/16/18",1,"2018-28"
2018-07-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"7/3/18","7/9/18",1,"2018-27"
2018-06-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/26/18","7/2/18",1,"2018-26"
2018-06-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/19/18","6/25/18",1,"2018-25"
2018-06-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/12/18","6/18/18",1,"2018-24"
2018-06-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"6/5/18","6/11/18",1,"2018-23"
2018-05-29,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/29/18","6/4/18",1,"2018-22"
2018-05-22,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/22/18","5/28/18",1,"2018-21"
2018-05-15,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/15/18","5/21/18",1,"2018-20"
2018-05-08,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/8/18","5/14/18",1,"2018-19"
2018-05-01,44001,"Bristol County","RI",100,0,0,0,0,0,0,"5/1/18","5/7/18",1,"2018-18"
2018-04-24,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/24/18","4/30/18",1,"2018-17"
2018-04-17,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/17/18","4/23/18",1,"2018-16"
2018-04-10,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/10/18","4/16/18",1,"2018-15"
2018-04-03,44001,"Bristol County","RI",100,0,0,0,0,0,0,"4/3/18","4/9/18",1,"2018-14"
2018-03-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/27/18","4/2/18",1,"2018-13"
2018-03-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/20/18","3/26/18",1,"2018-12"
2018-03-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/13/18","3/19/18",1,"2018-11"
2018-03-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"3/6/18","3/12/18",1,"2018-10"
2018-02-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/27/18","3/5/18",1,"2018-09"
2018-02-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/20/18","2/26/18",1,"2018-08"
2018-02-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/13/18","2/19/18",1,"2018-07"
2018-02-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/6/18","2/12/18",1,"2018-06"
2018-01-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/30/18","2/5/18",1,"2018-05"
2018-01-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/23/18","1/29/18",1,"2018-04"
2018-01-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/16/18","1/22/18",1,"2018-03"
2018-01-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/9/18","1/15/18",1,"2018-02"
2018-01-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/2/18","1/8/18",1,"2018-01"
2017-12-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/26/17","1/1/18",1,"2017-52"
2017-12-19,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/19/17","12/25/17",1,"2017-51"
2017-12-12,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/12/17","12/18/17",1,"2017-50"
2017-12-05,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/5/17","12/11/17",1,"2017-49"
2017-11-28,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/28/17","12/4/17",1,"2017-48"
2017-11-21,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/21/17","11/27/17",1,"2017-47"
2017-11-14,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/14/17","11/20/17",1,"2017-46"
2017-11-07,44001,"Bristol County","RI",100,0,0,0,0,0,0,"11/7/17","11/13/17",1,"2017-45"
2017-10-31,44001,"Bristol County","RI",100,0,0,0,0,0,0,"10/31/17","11/6/17",1,"2017-44"
2017-10-24,44001,"Bristol County","RI",0,100,11.72,0,0,0,111.72,"10/24/17","10/30/17",1,"2017-43"
2017-10-17,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/17/17","10/23/17",1,"2017-42"
2017-10-10,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/10/17","10/16/17",1,"2017-41"
2017-10-03,44001,"Bristol County","RI",0,100,0,0,0,0,100,"10/3/17","10/9/17",1,"2017-40"
2017-09-26,44001,"Bristol County","RI",0,100,0,0,0,0,100,"9/26/17","10/2/17",1,"2017-39"
2017-09-19,44001,"Bristol County","RI",21.4,78.6,0,0,0,0,78.6,"9/19/17","9/25/17",1,"2017-38"
2017-09-12,44001,"Bristol County","RI",21.4,78.6,0,0,0,0,78.6,"9/12/17","9/18/17",1,"2017-37"
2017-09-05,44001,"Bristol County","RI",21.4,78.6,0,0,0,0,78.6,"9/5/17","9/11/17",1,"2017-36"
2017-08-29,44001,"Bristol County","RI",21.4,78.6,0,0,0,0,78.6,"8/29/17","9/4/17",1,"2017-35"
