"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_ma"
2008-04-22,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/22/08","4/28/08",1,"2008-17",0
2008-04-15,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/15/08","4/21/08",1,"2008-16",0
2008-04-08,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/8/08","4/14/08",1,"2008-15",0
2008-04-01,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/1/08","4/7/08",1,"2008-14",0
2008-03-25,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/25/08","3/31/08",1,"2008-13",0
2008-03-18,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/18/08","3/24/08",1,"2008-12",0
2008-03-11,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/11/08","3/17/08",1,"2008-11",0
2008-03-04,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/4/08","3/10/08",1,"2008-10",0
2008-02-26,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/26/08","3/3/08",1,"2008-09",0
2008-02-19,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/19/08","2/25/08",1,"2008-08",0
2008-02-12,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/12/08","2/18/08",1,"2008-07",0
2008-02-05,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/5/08","2/11/08",1,"2008-06",0
2008-01-29,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/29/08","2/4/08",1,"2008-05",0
2008-01-22,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/22/08","1/28/08",1,"2008-04",0
2008-01-15,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/15/08","1/21/08",1,"2008-03",0
2008-01-08,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/8/08","1/14/08",1,"2008-02",0
2008-01-01,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/1/08","1/7/08",1,"2008-01",0
2007-12-25,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/25/07","12/31/07",1,"2007-52",0
2007-12-18,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/18/07","12/24/07",1,"2007-51",0
2007-12-11,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/11/07","12/17/07",1,"2007-50",0
2007-12-04,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/4/07","12/10/07",1,"2007-49",0
2007-11-27,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/27/07","12/3/07",1,"2007-48",0
2007-11-20,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/20/07","11/26/07",1,"2007-47",0
2007-11-13,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/13/07","11/19/07",1,"2007-46",0
2007-11-06,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/6/07","11/12/07",1,"2007-45",0
2007-10-30,25019,"Nantucket County","MA",0,100,100,0,0,0,"10/30/07","11/5/07",1,"2007-44",200
2007-10-23,25019,"Nantucket County","MA",0,100,100,0,0,0,"10/23/07","10/29/07",1,"2007-43",200
2007-10-16,25019,"Nantucket County","MA",0,100,100,0,0,0,"10/16/07","10/22/07",1,"2007-42",200
2007-10-09,25019,"Nantucket County","MA",0,100,100,0,0,0,"10/9/07","10/15/07",1,"2007-41",200
2007-10-02,25019,"Nantucket County","MA",0,100,0,0,0,0,"10/2/07","10/8/07",1,"2007-40",100
2007-09-25,25019,"Nantucket County","MA",0,100,0,0,0,0,"9/25/07","10/1/07",1,"2007-39",100
2007-09-18,25019,"Nantucket County","MA",0,100,0,0,0,0,"9/18/07","9/24/07",1,"2007-38",100
2007-09-11,25019,"Nantucket County","MA",0,100,0,0,0,0,"9/11/07","9/17/07",1,"2007-37",100
2007-09-04,25019,"Nantucket County","MA",0,100,0,0,0,0,"9/4/07","9/10/07",1,"2007-36",100
2007-08-28,25019,"Nantucket County","MA",100,0,0,0,0,0,"8/28/07","9/3/07",1,"2007-35",0
2007-08-21,25019,"Nantucket County","MA",100,0,0,0,0,0,"8/21/07","8/27/07",1,"2007-34",0
2007-08-14,25019,"Nantucket County","MA",100,0,0,0,0,0,"8/14/07","8/20/07",1,"2007-33",0
2007-08-07,25019,"Nantucket County","MA",100,0,0,0,0,0,"8/7/07","8/13/07",1,"2007-32",0
2007-07-31,25019,"Nantucket County","MA",100,0,0,0,0,0,"7/31/07","8/6/07",1,"2007-31",0
2007-07-24,25019,"Nantucket County","MA",100,0,0,0,0,0,"7/24/07","7/30/07",1,"2007-30",0
2007-07-17,25019,"Nantucket County","MA",100,0,0,0,0,0,"7/17/07","7/23/07",1,"2007-29",0
2007-07-10,25019,"Nantucket County","MA",100,0,0,0,0,0,"7/10/07","7/16/07",1,"2007-28",0
2007-07-03,25019,"Nantucket County","MA",100,0,0,0,0,0,"7/3/07","7/9/07",1,"2007-27",0
2007-06-26,25019,"Nantucket County","MA",100,0,0,0,0,0,"6/26/07","7/2/07",1,"2007-26",0
2007-06-19,25019,"Nantucket County","MA",100,0,0,0,0,0,"6/19/07","6/25/07",1,"2007-25",0
2007-06-12,25019,"Nantucket County","MA",100,0,0,0,0,0,"6/12/07","6/18/07",1,"2007-24",0
2007-06-05,25019,"Nantucket County","MA",100,0,0,0,0,0,"6/5/07","6/11/07",1,"2007-23",0
2007-05-29,25019,"Nantucket County","MA",100,0,0,0,0,0,"5/29/07","6/4/07",1,"2007-22",0
2007-05-22,25019,"Nantucket County","MA",100,0,0,0,0,0,"5/22/07","5/28/07",1,"2007-21",0
2007-05-15,25019,"Nantucket County","MA",100,0,0,0,0,0,"5/15/07","5/21/07",1,"2007-20",0
2007-05-08,25019,"Nantucket County","MA",100,0,0,0,0,0,"5/8/07","5/14/07",1,"2007-19",0
2007-05-01,25019,"Nantucket County","MA",100,0,0,0,0,0,"5/1/07","5/7/07",1,"2007-18",0
2007-04-24,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/24/07","4/30/07",1,"2007-17",0
2007-04-17,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/17/07","4/23/07",1,"2007-16",0
2007-04-10,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/10/07","4/16/07",1,"2007-15",0
2007-04-03,25019,"Nantucket County","MA",100,0,0,0,0,0,"4/3/07","4/9/07",1,"2007-14",0
2007-03-27,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/27/07","4/2/07",1,"2007-13",0
2007-03-20,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/20/07","3/26/07",1,"2007-12",0
2007-03-13,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/13/07","3/19/07",1,"2007-11",0
2007-03-06,25019,"Nantucket County","MA",100,0,0,0,0,0,"3/6/07","3/12/07",1,"2007-10",0
2007-02-27,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/27/07","3/5/07",1,"2007-09",0
2007-02-20,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/20/07","2/26/07",1,"2007-08",0
2007-02-13,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/13/07","2/19/07",1,"2007-07",0
2007-02-06,25019,"Nantucket County","MA",100,0,0,0,0,0,"2/6/07","2/12/07",1,"2007-06",0
2007-01-30,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/30/07","2/5/07",1,"2007-05",0
2007-01-23,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/23/07","1/29/07",1,"2007-04",0
2007-01-16,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/16/07","1/22/07",1,"2007-03",0
2007-01-09,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/9/07","1/15/07",1,"2007-02",0
2007-01-02,25019,"Nantucket County","MA",100,0,0,0,0,0,"1/2/07","1/8/07",1,"2007-01",0
2006-12-26,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/26/06","1/1/07",1,"2006-52",0
2006-12-19,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/19/06","12/25/06",1,"2006-51",0
2006-12-12,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/12/06","12/18/06",1,"2006-50",0
2006-12-05,25019,"Nantucket County","MA",100,0,0,0,0,0,"12/5/06","12/11/06",1,"2006-49",0
2006-11-28,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/28/06","12/4/06",1,"2006-48",0
2006-11-21,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/21/06","11/27/06",1,"2006-47",0
2006-11-14,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/14/06","11/20/06",1,"2006-46",0
2006-11-07,25019,"Nantucket County","MA",100,0,0,0,0,0,"11/7/06","11/13/06",1,"2006-45",0
2006-10-31,25019,"Nantucket County","MA",100,0,0,0,0,0,"10/31/06","11/6/06",1,"2006-44",0
2006-10-24,25019,"Nantucket County","MA",100,0,0,0,0,0,"10/24/06","10/30/06",1,"2006-43",0
2006-10-17,25019,"Nantucket County","MA",100,0,0,0,0,0,"10/17/06","10/23/06",1,"2006-42",0
2006-10-10,25019,"Nantucket County","MA",100,0,0,0,0,0,"10/10/06","10/16/06",1,"2006-41",0
2006-10-03,25019,"Nantucket County","MA",100,0,0,0,0,0,"10/3/06","10/9/06",1,"2006-40",0
2006-09-26,25019,"Nantucket County","MA",100,0,0,0,0,0,"9/26/06","10/2/06",1,"2006-39",0
2024-04-09,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/9/24","4/15/24",1,"2024-15",0
2024-04-02,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/2/24","4/8/24",1,"2024-14",0
2024-03-26,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/26/24","4/1/24",1,"2024-13",0
2024-03-19,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/19/24","3/25/24",1,"2024-12",0
2024-03-12,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/12/24","3/18/24",1,"2024-11",0
2024-03-05,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/5/24","3/11/24",1,"2024-10",0
2024-02-27,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/27/24","3/4/24",1,"2024-09",0
2024-02-20,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/20/24","2/26/24",1,"2024-08",0
2024-02-13,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/13/24","2/19/24",1,"2024-07",0
2024-02-06,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/6/24","2/12/24",1,"2024-06",0
2024-01-30,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/30/24","2/5/24",1,"2024-05",0
2024-01-23,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/23/24","1/29/24",1,"2024-04",0
2024-01-16,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/16/24","1/22/24",1,"2024-03",0
2024-01-09,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/9/24","1/15/24",1,"2024-02",0
2024-01-02,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/2/24","1/8/24",1,"2024-01",0
2023-12-26,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/26/23","1/1/24",1,"2023-52",0
2023-12-19,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/19/23","12/25/23",1,"2023-51",0
2023-12-12,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/12/23","12/18/23",1,"2023-50",0
2023-12-05,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/5/23","12/11/23",1,"2023-49",0
2023-11-28,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/28/23","12/4/23",1,"2023-48",0
2023-11-21,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/21/23","11/27/23",1,"2023-47",0
2023-11-14,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/14/23","11/20/23",1,"2023-46",0
2023-11-07,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/7/23","11/13/23",1,"2023-45",0
2023-10-31,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/31/23","11/6/23",1,"2023-44",0
2023-10-24,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/24/23","10/30/23",1,"2023-43",0
2023-10-17,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/17/23","10/23/23",1,"2023-42",0
2023-10-10,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/10/23","10/16/23",1,"2023-41",0
2023-10-03,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/3/23","10/9/23",1,"2023-40",0
2023-09-26,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/26/23","10/2/23",1,"2023-39",0
2023-09-19,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/19/23","9/25/23",1,"2023-38",0
2023-09-12,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/12/23","9/18/23",1,"2023-37",0
2023-09-05,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/5/23","9/11/23",1,"2023-36",0
2023-08-29,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/29/23","9/4/23",1,"2023-35",0
2023-08-22,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/22/23","8/28/23",1,"2023-34",0
2023-08-15,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/15/23","8/21/23",1,"2023-33",0
2023-08-08,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/8/23","8/14/23",1,"2023-32",0
2023-08-01,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/1/23","8/7/23",1,"2023-31",0
2023-07-25,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/25/23","7/31/23",1,"2023-30",0
2023-07-18,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/18/23","7/24/23",1,"2023-29",0
2023-07-11,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/11/23","7/17/23",1,"2023-28",0
2023-07-04,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/4/23","7/10/23",1,"2023-27",0
2023-06-27,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/27/23","7/3/23",1,"2023-26",0
2023-06-20,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/20/23","6/26/23",1,"2023-25",0
2023-06-13,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/13/23","6/19/23",1,"2023-24",0
2023-06-06,25021,"Norfolk County","MA",99.94,0.06,0,0,0,0,"6/6/23","6/12/23",1,"2023-23",0.06
2023-05-30,25021,"Norfolk County","MA",99.95,0.05,0,0,0,0,"5/30/23","6/5/23",1,"2023-22",0.05
2023-05-23,25021,"Norfolk County","MA",99.95,0.05,0,0,0,0,"5/23/23","5/29/23",1,"2023-21",0.05
2023-05-16,25021,"Norfolk County","MA",58.06,41.94,0,0,0,0,"5/16/23","5/22/23",1,"2023-20",41.94
2023-05-09,25021,"Norfolk County","MA",58.06,41.94,0,0,0,0,"5/9/23","5/15/23",1,"2023-19",41.94
2023-05-02,25021,"Norfolk County","MA",0,100,0,0,0,0,"5/2/23","5/8/23",1,"2023-18",100
2023-04-25,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/25/23","5/1/23",1,"2023-17",100
2023-04-18,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/18/23","4/24/23",1,"2023-16",100
2023-04-11,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/11/23","4/17/23",1,"2023-15",0
2023-04-04,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/4/23","4/10/23",1,"2023-14",0
2023-03-28,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/28/23","4/3/23",1,"2023-13",0
2023-03-21,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/21/23","3/27/23",1,"2023-12",0
2023-03-14,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/14/23","3/20/23",1,"2023-11",0
2023-03-07,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/7/23","3/13/23",1,"2023-10",0
2023-02-28,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/28/23","3/6/23",1,"2023-09",0
2023-02-21,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/21/23","2/27/23",1,"2023-08",0
2023-02-14,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/14/23","2/20/23",1,"2023-07",0
2023-02-07,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/7/23","2/13/23",1,"2023-06",0
2023-01-31,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/31/23","2/6/23",1,"2023-05",0
2023-01-24,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/24/23","1/30/23",1,"2023-04",0
2023-01-17,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/17/23","1/23/23",1,"2023-03",0
2023-01-10,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/10/23","1/16/23",1,"2023-02",0
2023-01-03,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"1/3/23","1/9/23",1,"2023-01",11.23
2022-12-27,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"12/27/22","1/2/23",1,"2022-52",11.23
2022-12-20,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"12/20/22","12/26/22",1,"2022-51",11.23
2022-12-13,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"12/13/22","12/19/22",1,"2022-50",11.23
2022-12-06,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"12/6/22","12/12/22",1,"2022-49",11.23
2022-11-29,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"11/29/22","12/5/22",1,"2022-48",11.23
2022-11-22,25021,"Norfolk County","MA",88.77,11.23,0,0,0,0,"11/22/22","11/28/22",1,"2022-47",11.23
2022-11-15,25021,"Norfolk County","MA",70.49,29.51,0,0,0,0,"11/15/22","11/21/22",1,"2022-46",29.51
2022-11-08,25021,"Norfolk County","MA",70.49,29.51,0,0,0,0,"11/8/22","11/14/22",1,"2022-45",29.51
2022-11-01,25021,"Norfolk County","MA",70.49,29.51,0,0,0,0,"11/1/22","11/7/22",1,"2022-44",29.51
2022-10-25,25021,"Norfolk County","MA",70.49,29.51,0,0,0,0,"10/25/22","10/31/22",1,"2022-43",29.51
2022-10-18,25021,"Norfolk County","MA",1.35,98.65,29.51,0,0,0,"10/18/22","10/24/22",1,"2022-42",128.16
2022-10-11,25021,"Norfolk County","MA",0,100,98.65,29.51,0,0,"10/11/22","10/17/22",1,"2022-41",228.16
2022-10-04,25021,"Norfolk County","MA",0,100,98.91,73.59,0,0,"10/4/22","10/10/22",1,"2022-40",272.5
2022-09-27,25021,"Norfolk County","MA",0,100,100,73.59,0,0,"9/27/22","10/3/22",1,"2022-39",273.59
2022-09-20,25021,"Norfolk County","MA",0,100,100,90.01,29.98,0,"9/20/22","9/26/22",1,"2022-38",319.99
2022-09-13,25021,"Norfolk County","MA",0,100,100,100,29.98,0,"9/13/22","9/19/22",1,"2022-37",329.98
2022-09-06,25021,"Norfolk County","MA",0,100,100,100,29.98,0,"9/6/22","9/12/22",1,"2022-36",329.98
2022-08-30,25021,"Norfolk County","MA",0,100,100,100,98.81,0,"8/30/22","9/5/22",1,"2022-35",398.81
2022-08-23,25021,"Norfolk County","MA",0,100,100,100,98.81,0,"8/23/22","8/29/22",1,"2022-34",398.81
2022-08-16,25021,"Norfolk County","MA",0,100,100,100,98.81,0,"8/16/22","8/22/22",1,"2022-33",398.81
2022-08-09,25021,"Norfolk County","MA",0,100,100,100,98.81,0,"8/9/22","8/15/22",1,"2022-32",398.81
2022-08-02,25021,"Norfolk County","MA",0,100,100,100,0,0,"8/2/22","8/8/22",1,"2022-31",300
2022-07-26,25021,"Norfolk County","MA",0,100,100,100,0,0,"7/26/22","8/1/22",1,"2022-30",300
2022-07-19,25021,"Norfolk County","MA",0,100,100,34.09,0,0,"7/19/22","7/25/22",1,"2022-29",234.09
2022-07-12,25021,"Norfolk County","MA",0,100,100,0,0,0,"7/12/22","7/18/22",1,"2022-28",200
2022-07-05,25021,"Norfolk County","MA",0,100,100,0,0,0,"7/5/22","7/11/22",1,"2022-27",200
2022-06-28,25021,"Norfolk County","MA",0,100,100,0,0,0,"6/28/22","7/4/22",1,"2022-26",200
2022-06-21,25021,"Norfolk County","MA",0,100,100,0,0,0,"6/21/22","6/27/22",1,"2022-25",200
2022-06-14,25021,"Norfolk County","MA",0,100,100,0,0,0,"6/14/22","6/20/22",1,"2022-24",200
2022-06-07,25021,"Norfolk County","MA",0,100,100,0,0,0,"6/7/22","6/13/22",1,"2022-23",200
2022-05-31,25021,"Norfolk County","MA",0,100,100,0,0,0,"5/31/22","6/6/22",1,"2022-22",200
2022-05-24,25021,"Norfolk County","MA",0,100,100,0,0,0,"5/24/22","5/30/22",1,"2022-21",200
2022-05-17,25021,"Norfolk County","MA",0,100,0,0,0,0,"5/17/22","5/23/22",1,"2022-20",100
2022-05-10,25021,"Norfolk County","MA",38.18,61.82,0,0,0,0,"5/10/22","5/16/22",1,"2022-19",61.82
2022-05-03,25021,"Norfolk County","MA",100,0,0,0,0,0,"5/3/22","5/9/22",1,"2022-18",0
2022-04-26,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/26/22","5/2/22",1,"2022-17",0
2022-04-19,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/19/22","4/25/22",1,"2022-16",0
2022-04-12,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/12/22","4/18/22",1,"2022-15",0
2022-04-05,25021,"Norfolk County","MA",100,0,0,0,0,0,"4/5/22","4/11/22",1,"2022-14",0
2022-03-29,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/29/22","4/4/22",1,"2022-13",0
2022-03-22,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/22/22","3/28/22",1,"2022-12",0
2022-03-15,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/15/22","3/21/22",1,"2022-11",0
2022-03-08,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/8/22","3/14/22",1,"2022-10",0
2022-03-01,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/1/22","3/7/22",1,"2022-09",0
2022-02-22,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/22/22","2/28/22",1,"2022-08",0
2022-02-15,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/15/22","2/21/22",1,"2022-07",0
2022-02-08,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/8/22","2/14/22",1,"2022-06",0
2022-02-01,25021,"Norfolk County","MA",100,0,0,0,0,0,"2/1/22","2/7/22",1,"2022-05",0
2022-01-25,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/25/22","1/31/22",1,"2022-04",0
2022-01-18,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/18/22","1/24/22",1,"2022-03",0
2022-01-11,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/11/22","1/17/22",1,"2022-02",0
2022-01-04,25021,"Norfolk County","MA",100,0,0,0,0,0,"1/4/22","1/10/22",1,"2022-01",0
2021-12-28,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/28/21","1/3/22",1,"2021-52",0
2021-12-21,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/21/21","12/27/21",1,"2021-51",0
2021-12-14,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/14/21","12/20/21",1,"2021-50",0
2021-12-07,25021,"Norfolk County","MA",100,0,0,0,0,0,"12/7/21","12/13/21",1,"2021-49",0
2021-11-30,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/30/21","12/6/21",1,"2021-48",0
2021-11-23,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/23/21","11/29/21",1,"2021-47",0
2021-11-16,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/16/21","11/22/21",1,"2021-46",0
2021-11-09,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/9/21","11/15/21",1,"2021-45",0
2021-11-02,25021,"Norfolk County","MA",100,0,0,0,0,0,"11/2/21","11/8/21",1,"2021-44",0
2021-10-26,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/26/21","11/1/21",1,"2021-43",0
2021-10-19,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/19/21","10/25/21",1,"2021-42",0
2021-10-12,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/12/21","10/18/21",1,"2021-41",0
2021-10-05,25021,"Norfolk County","MA",100,0,0,0,0,0,"10/5/21","10/11/21",1,"2021-40",0
2021-09-28,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/28/21","10/4/21",1,"2021-39",0
2021-09-21,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/21/21","9/27/21",1,"2021-38",0
2021-09-14,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/14/21","9/20/21",1,"2021-37",0
2021-09-07,25021,"Norfolk County","MA",100,0,0,0,0,0,"9/7/21","9/13/21",1,"2021-36",0
2021-08-31,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/31/21","9/6/21",1,"2021-35",0
2021-08-24,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/24/21","8/30/21",1,"2021-34",0
2021-08-17,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/17/21","8/23/21",1,"2021-33",0
2021-08-10,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/10/21","8/16/21",1,"2021-32",0
2021-08-03,25021,"Norfolk County","MA",100,0,0,0,0,0,"8/3/21","8/9/21",1,"2021-31",0
2021-07-27,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/27/21","8/2/21",1,"2021-30",0
2021-07-20,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/20/21","7/26/21",1,"2021-29",0
2021-07-13,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/13/21","7/19/21",1,"2021-28",0
2021-07-06,25021,"Norfolk County","MA",100,0,0,0,0,0,"7/6/21","7/12/21",1,"2021-27",0
2021-06-29,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/29/21","7/5/21",1,"2021-26",0
2021-06-22,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/22/21","6/28/21",1,"2021-25",0
2021-06-15,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/15/21","6/21/21",1,"2021-24",0
2021-06-08,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/8/21","6/14/21",1,"2021-23",0
2021-06-01,25021,"Norfolk County","MA",100,0,0,0,0,0,"6/1/21","6/7/21",1,"2021-22",0
2021-05-25,25021,"Norfolk County","MA",100,0,0,0,0,0,"5/25/21","5/31/21",1,"2021-21",0
2021-05-18,25021,"Norfolk County","MA",100,0,0,0,0,0,"5/18/21","5/24/21",1,"2021-20",0
2021-05-11,25021,"Norfolk County","MA",100,0,0,0,0,0,"5/11/21","5/17/21",1,"2021-19",0
2021-05-04,25021,"Norfolk County","MA",70.59,29.41,0,0,0,0,"5/4/21","5/10/21",1,"2021-18",29.41
2021-04-27,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/27/21","5/3/21",1,"2021-17",100
2021-04-20,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/20/21","4/26/21",1,"2021-16",100
2021-04-13,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/13/21","4/19/21",1,"2021-15",100
2021-04-06,25021,"Norfolk County","MA",0,100,0,0,0,0,"4/6/21","4/12/21",1,"2021-14",100
2021-03-30,25021,"Norfolk County","MA",39.17,60.83,0,0,0,0,"3/30/21","4/5/21",1,"2021-13",60.83
2021-03-23,25021,"Norfolk County","MA",78.1,21.9,0,0,0,0,"3/23/21","3/29/21",1,"2021-12",21.9
2021-03-16,25021,"Norfolk County","MA",78.1,21.9,0,0,0,0,"3/16/21","3/22/21",1,"2021-11",21.9
2021-03-09,25021,"Norfolk County","MA",100,0,0,0,0,0,"3/9/21","3/15/21",1,"2021-10",0
