"MapDate","RegionName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_fema"
2009-03-03,"I",100,0,0,0,0,0,2009-03-03,2009-03-09,1,"2009-10",0
2009-03-03,"II",98.83,1.17,0,0,0,0,2009-03-03,2009-03-09,1,"2009-10",1.17
2009-03-03,"III",53.47,46.53,7.9,0,0,0,2009-03-03,2009-03-09,1,"2009-10",54.43
2009-03-03,"IV",30.6,69.4,31.37,5.46,1.21,0,2009-03-03,2009-03-09,1,"2009-10",107.44
2009-02-24,"I",100,0,0,0,0,0,2009-02-24,2009-03-02,1,"2009-09",0
2009-02-24,"II",99.72,0.28,0,0,0,0,2009-02-24,2009-03-02,1,"2009-09",0.28
2009-02-24,"III",56.38,43.62,8.77,0,0,0,2009-02-24,2009-03-02,1,"2009-09",52.39
2009-02-24,"IV",31.52,68.48,30.83,5.46,1.42,0,2009-02-24,2009-03-02,1,"2009-09",106.19
2009-02-17,"I",100,0,0,0,0,0,2009-02-17,2009-02-23,1,"2009-08",0
2009-02-17,"II",99.72,0.28,0,0,0,0,2009-02-17,2009-02-23,1,"2009-08",0.28
2009-02-17,"III",56.38,43.62,8.77,0,0,0,2009-02-17,2009-02-23,1,"2009-08",52.39
2009-02-17,"IV",31.52,68.48,21.98,4.64,1.42,0,2009-02-17,2009-02-23,1,"2009-08",96.52
2009-02-10,"I",100,0,0,0,0,0,2009-02-10,2009-02-16,1,"2009-07",0
2009-02-10,"II",99.38,0.62,0,0,0,0,2009-02-10,2009-02-16,1,"2009-07",0.62
2009-02-10,"III",56.6,43.4,7.9,0,0,0,2009-02-10,2009-02-16,1,"2009-07",51.3
2009-02-10,"IV",35.16,64.84,15.08,3.52,1.23,0,2009-02-10,2009-02-16,1,"2009-07",84.67
2009-02-03,"I",100,0,0,0,0,0,2009-02-03,2009-02-09,1,"2009-06",0
2009-02-03,"II",99.38,0.62,0,0,0,0,2009-02-03,2009-02-09,1,"2009-06",0.62
2009-02-03,"III",79.71,20.29,5.4,0,0,0,2009-02-03,2009-02-09,1,"2009-06",25.69
2009-02-03,"IV",63.87,36.13,10.41,3.52,1.23,0,2009-02-03,2009-02-09,1,"2009-06",51.29
2009-01-27,"I",100,0,0,0,0,0,2009-01-27,2009-02-02,1,"2009-05",0
2009-01-27,"II",99.38,0.62,0,0,0,0,2009-01-27,2009-02-02,1,"2009-05",0.62
2009-01-27,"III",71.55,28.45,8.44,0,0,0,2009-01-27,2009-02-02,1,"2009-05",36.89
2009-01-27,"IV",57.87,42.13,9.2,3.2,1.29,0,2009-01-27,2009-02-02,1,"2009-05",55.82
2009-01-20,"I",100,0,0,0,0,0,2009-01-20,2009-01-26,1,"2009-04",0
2009-01-20,"II",99.38,0.62,0,0,0,0,2009-01-20,2009-01-26,1,"2009-04",0.62
2009-01-20,"III",71.74,28.26,8.44,0,0,0,2009-01-20,2009-01-26,1,"2009-04",36.7
2009-01-20,"IV",63.52,36.48,8.58,3.2,1.29,0,2009-01-20,2009-01-26,1,"2009-04",49.55
2009-01-13,"I",100,0,0,0,0,0,2009-01-13,2009-01-19,1,"2009-03",0
2009-01-13,"II",99.96,0.04,0,0,0,0,2009-01-13,2009-01-19,1,"2009-03",0.04
2009-01-13,"III",71.74,28.26,8.46,0,0,0,2009-01-13,2009-01-19,1,"2009-03",36.72
2009-01-13,"IV",63.52,36.48,9,2.95,1.29,0,2009-01-13,2009-01-19,1,"2009-03",49.72
2009-01-06,"I",100,0,0,0,0,0,2009-01-06,2009-01-12,1,"2009-02",0
2009-01-06,"II",99.97,0.03,0,0,0,0,2009-01-06,2009-01-12,1,"2009-02",0.03
2009-01-06,"III",68.96,31.04,13.76,0,0,0,2009-01-06,2009-01-12,1,"2009-02",44.8
2009-01-06,"IV",62.7,37.3,20.12,4.06,2.1,0,2009-01-06,2009-01-12,1,"2009-02",63.58
2008-12-30,"I",100,0,0,0,0,0,2008-12-30,2009-01-05,1,"2008-01",0
2008-12-30,"II",99.97,0.03,0,0,0,0,2008-12-30,2009-01-05,1,"2008-01",0.03
2008-12-30,"III",68.96,31.04,16,0,0,0,2008-12-30,2009-01-05,1,"2008-01",47.04
2008-12-30,"IV",67.3,32.7,19.89,5.27,2.32,0,2008-12-30,2009-01-05,1,"2008-01",60.18
2008-12-23,"I",100,0,0,0,0,0,2008-12-23,2008-12-29,1,"2008-52",0
2008-12-23,"II",99.97,0.03,0,0,0,0,2008-12-23,2008-12-29,1,"2008-52",0.03
2008-12-23,"III",67.69,32.31,16.21,0,0,0,2008-12-23,2008-12-29,1,"2008-52",48.52
2008-12-23,"IV",63.43,36.57,21.9,9.16,3.27,0,2008-12-23,2008-12-29,1,"2008-52",70.9
2008-12-16,"I",100,0,0,0,0,0,2008-12-16,2008-12-22,1,"2008-51",0
2008-12-16,"II",99.97,0.03,0,0,0,0,2008-12-16,2008-12-22,1,"2008-51",0.03
2008-12-16,"III",54.82,45.18,16.21,0,0,0,2008-12-16,2008-12-22,1,"2008-51",61.39
2008-12-16,"IV",63.43,36.57,21.9,9.93,3.63,0,2008-12-16,2008-12-22,1,"2008-51",72.03
2008-12-09,"I",100,0,0,0,0,0,2008-12-09,2008-12-15,1,"2008-50",0
2008-12-09,"II",99.97,0.03,0,0,0,0,2008-12-09,2008-12-15,1,"2008-50",0.03
2008-12-09,"III",42.17,57.83,18.76,6.55,0.61,0,2008-12-09,2008-12-15,1,"2008-50",83.75
2008-12-09,"IV",45.46,54.54,31.67,19.68,10.4,3.87,2008-12-09,2008-12-15,1,"2008-50",120.16
2008-12-02,"I",100,0,0,0,0,0,2008-12-02,2008-12-08,1,"2008-49",0
2008-12-02,"II",99.97,0.03,0,0,0,0,2008-12-02,2008-12-08,1,"2008-49",0.03
2008-12-02,"III",44.53,55.47,17.54,6.61,0.77,0,2008-12-02,2008-12-08,1,"2008-49",80.39
2008-12-02,"IV",39.52,60.48,34.43,20.5,11.38,4.09,2008-12-02,2008-12-08,1,"2008-49",130.88
2008-11-25,"I",100,0,0,0,0,0,2008-11-25,2008-12-01,1,"2008-48",0
2008-11-25,"II",96.97,3.03,0,0,0,0,2008-11-25,2008-12-01,1,"2008-48",3.03
2008-11-25,"III",51.17,48.83,15.31,6.61,0.77,0,2008-11-25,2008-12-01,1,"2008-48",71.52
2008-11-25,"IV",40.87,59.13,35.31,23.11,11.18,4.09,2008-11-25,2008-12-01,1,"2008-48",132.82
2008-11-18,"I",100,0,0,0,0,0,2008-11-18,2008-11-24,1,"2008-47",0
2008-11-18,"II",95.71,4.29,0,0,0,0,2008-11-18,2008-11-24,1,"2008-47",4.29
2008-11-18,"III",49.31,50.69,15.31,6.61,0.47,0,2008-11-18,2008-11-24,1,"2008-47",73.08
2008-11-18,"IV",48.51,51.49,32.97,22.52,9.58,3.5,2008-11-18,2008-11-24,1,"2008-47",120.06
2008-11-11,"I",100,0,0,0,0,0,2008-11-11,2008-11-17,1,"2008-46",0
2008-11-11,"II",94.59,5.41,0,0,0,0,2008-11-11,2008-11-17,1,"2008-46",5.41
2008-11-11,"III",46.06,53.94,16.37,7.09,0.48,0,2008-11-11,2008-11-17,1,"2008-46",77.88
2008-11-11,"IV",47.23,52.77,35.53,23.39,9.9,3.5,2008-11-11,2008-11-17,1,"2008-46",125.09
2008-11-04,"I",100,0,0,0,0,0,2008-11-04,2008-11-10,1,"2008-45",0
2008-11-04,"II",95.89,4.11,0,0,0,0,2008-11-04,2008-11-10,1,"2008-45",4.11
2008-11-04,"III",60.39,39.61,16.37,7.09,0.48,0,2008-11-04,2008-11-10,1,"2008-45",63.55
2008-11-04,"IV",47.23,52.77,33.83,23.39,9.9,1.54,2008-11-04,2008-11-10,1,"2008-45",121.43
2008-10-28,"I",100,0,0,0,0,0,2008-10-28,2008-11-03,1,"2008-44",0
2008-10-28,"II",95.89,4.11,0,0,0,0,2008-10-28,2008-11-03,1,"2008-44",4.11
2008-10-28,"III",60.83,39.17,16.37,7.09,0.48,0,2008-10-28,2008-11-03,1,"2008-44",63.11
2008-10-28,"IV",48.37,51.63,33.83,23.39,9.9,0.97,2008-10-28,2008-11-03,1,"2008-44",119.72
2008-10-21,"I",100,0,0,0,0,0,2008-10-21,2008-10-27,1,"2008-43",0
2008-10-21,"II",92.33,7.67,0,0,0,0,2008-10-21,2008-10-27,1,"2008-43",7.67
2008-10-21,"III",46.87,53.13,17.79,7.87,0.49,0,2008-10-21,2008-10-27,1,"2008-43",79.28
2008-10-21,"IV",35.93,64.07,40.44,26.01,10.51,0.98,2008-10-21,2008-10-27,1,"2008-43",142.01
2008-10-14,"I",100,0,0,0,0,0,2008-10-14,2008-10-20,1,"2008-42",0
2008-10-14,"II",91.28,8.72,0,0,0,0,2008-10-14,2008-10-20,1,"2008-42",8.72
2008-10-14,"III",48.8,51.2,17.58,7.87,0.49,0,2008-10-14,2008-10-20,1,"2008-42",77.14
2008-10-14,"IV",36.42,63.58,39.65,26,10.51,0.98,2008-10-14,2008-10-20,1,"2008-42",140.72
2008-10-07,"I",100,0,0,0,0,0,2008-10-07,2008-10-13,1,"2008-41",0
2008-10-07,"II",94.17,5.83,0,0,0,0,2008-10-07,2008-10-13,1,"2008-41",5.83
2008-10-07,"III",59.7,40.3,12.57,0.54,0,0,2008-10-07,2008-10-13,1,"2008-41",53.41
2008-10-07,"IV",33.44,66.56,46.72,25.03,8.66,1.42,2008-10-07,2008-10-13,1,"2008-41",148.39
2008-09-30,"I",100,0,0,0,0,0,2008-09-30,2008-10-06,1,"2008-40",0
2008-09-30,"II",94.17,5.83,0,0,0,0,2008-09-30,2008-10-06,1,"2008-40",5.83
2008-09-30,"III",59.7,40.3,12.57,0.54,0,0,2008-09-30,2008-10-06,1,"2008-40",53.41
2008-09-30,"IV",33.44,66.56,46.72,25.03,8.66,1.42,2008-09-30,2008-10-06,1,"2008-40",148.39
2008-09-23,"I",100,0,0,0,0,0,2008-09-23,2008-09-29,1,"2008-39",0
2008-09-23,"II",92.61,7.39,0,0,0,0,2008-09-23,2008-09-29,1,"2008-39",7.39
2008-09-23,"III",55.73,44.27,12.42,0.95,0,0,2008-09-23,2008-09-29,1,"2008-39",57.64
2008-09-23,"IV",42.12,57.88,39.43,19.38,6.62,1.42,2008-09-23,2008-09-29,1,"2008-39",124.73
2008-09-16,"I",100,0,0,0,0,0,2008-09-16,2008-09-22,1,"2008-38",0
2008-09-16,"II",92.5,7.5,0,0,0,0,2008-09-16,2008-09-22,1,"2008-38",7.5
2008-09-16,"III",70.35,29.65,11.4,0.95,0,0,2008-09-16,2008-09-22,1,"2008-38",42
2008-09-16,"IV",41.33,58.67,35.89,17.34,6.67,1.14,2008-09-16,2008-09-22,1,"2008-38",119.71
2008-09-09,"I",100,0,0,0,0,0,2008-09-09,2008-09-15,1,"2008-37",0
2008-09-09,"II",92.5,7.5,0,0,0,0,2008-09-09,2008-09-15,1,"2008-37",7.5
2008-09-09,"III",68.68,31.32,11.99,0.95,0,0,2008-09-09,2008-09-15,1,"2008-37",44.26
2008-09-09,"IV",41.33,58.67,35.89,18.74,7.44,1.14,2008-09-09,2008-09-15,1,"2008-37",121.88
2008-09-02,"I",100,0,0,0,0,0,2008-09-02,2008-09-08,1,"2008-36",0
2008-09-02,"II",85.54,14.46,3.07,0,0,0,2008-09-02,2008-09-08,1,"2008-36",17.53
2008-09-02,"III",41.03,58.97,21.37,2.16,0,0,2008-09-02,2008-09-08,1,"2008-36",82.5
2008-09-02,"IV",37.33,62.67,39.98,19.33,7.44,1.14,2008-09-02,2008-09-08,1,"2008-36",130.56
2008-08-26,"I",100,0,0,0,0,0,2008-08-26,2008-09-01,1,"2008-35",0
2008-08-26,"II",92.27,7.73,0.91,0,0,0,2008-08-26,2008-09-01,1,"2008-35",8.64
2008-08-26,"III",46.85,53.15,26.32,10.64,0,0,2008-08-26,2008-09-01,1,"2008-35",90.11
2008-08-26,"IV",38.09,61.91,37.24,22.2,10.25,1.14,2008-08-26,2008-09-01,1,"2008-35",132.74
2008-08-19,"I",100,0,0,0,0,0,2008-08-19,2008-08-25,1,"2008-34",0
2008-08-19,"II",92.58,7.42,0.91,0,0,0,2008-08-19,2008-08-25,1,"2008-34",8.33
2008-08-19,"III",62.87,37.13,21.94,10.26,0,0,2008-08-19,2008-08-25,1,"2008-34",69.33
2008-08-19,"IV",30.07,69.93,52.11,33.81,15.29,6.13,2008-08-19,2008-08-25,1,"2008-34",177.27
2008-08-12,"I",100,0,0,0,0,0,2008-08-12,2008-08-18,1,"2008-33",0
2008-08-12,"II",92.4,7.6,0.82,0,0,0,2008-08-12,2008-08-18,1,"2008-33",8.42
2008-08-12,"III",74.27,25.73,13.14,3.2,0,0,2008-08-12,2008-08-18,1,"2008-33",42.07
2008-08-12,"IV",25.3,74.7,53.02,33.09,12.21,4.79,2008-08-12,2008-08-18,1,"2008-33",177.81
2008-08-05,"I",100,0,0,0,0,0,2008-08-05,2008-08-11,1,"2008-32",0
2008-08-05,"II",89.76,10.24,0.82,0,0,0,2008-08-05,2008-08-11,1,"2008-32",11.06
2008-08-05,"III",83.74,16.26,7.77,1.3,0,0,2008-08-05,2008-08-11,1,"2008-32",25.33
2008-08-05,"IV",25.3,74.7,51.33,31.06,11.02,4.79,2008-08-05,2008-08-11,1,"2008-32",172.9
2008-07-29,"I",100,0,0,0,0,0,2008-07-29,2008-08-04,1,"2008-31",0
2008-07-29,"II",89.76,10.24,0.82,0,0,0,2008-07-29,2008-08-04,1,"2008-31",11.06
2008-07-29,"III",83.74,16.26,7.74,1.3,0,0,2008-07-29,2008-08-04,1,"2008-31",25.3
2008-07-29,"IV",25.31,74.69,52.55,30.29,9.8,4.79,2008-07-29,2008-08-04,1,"2008-31",172.12
2008-07-22,"I",93.64,6.36,0,0,0,0,2008-07-22,2008-07-28,1,"2008-30",6.36
2008-07-22,"II",77.15,22.85,0.82,0,0,0,2008-07-22,2008-07-28,1,"2008-30",23.67
2008-07-22,"III",79.11,20.89,7.74,1.3,0,0,2008-07-22,2008-07-28,1,"2008-30",29.93
2008-07-22,"IV",25.31,74.69,52.55,29.44,9.8,4.79,2008-07-22,2008-07-28,1,"2008-30",171.27
2008-07-15,"I",94.35,5.65,0,0,0,0,2008-07-15,2008-07-21,1,"2008-29",5.65
2008-07-15,"II",90.14,9.86,0.53,0,0,0,2008-07-15,2008-07-21,1,"2008-29",10.39
2008-07-15,"III",81.75,18.25,7.74,1.3,0,0,2008-07-15,2008-07-21,1,"2008-29",27.29
2008-07-15,"IV",21.74,78.26,45.54,26.39,9.68,2.15,2008-07-15,2008-07-21,1,"2008-29",162.02
2008-07-08,"I",94.35,5.65,0,0,0,0,2008-07-08,2008-07-14,1,"2008-28",5.65
2008-07-08,"II",85.43,14.57,0.53,0,0,0,2008-07-08,2008-07-14,1,"2008-28",15.1
2008-07-08,"III",80.78,19.22,8.6,1.47,0,0,2008-07-08,2008-07-14,1,"2008-28",29.29
2008-07-08,"IV",19.75,80.25,47.03,28.3,9.68,2.15,2008-07-08,2008-07-14,1,"2008-28",167.41
2008-07-01,"I",94.35,5.65,0,0,0,0,2008-07-01,2008-07-07,1,"2008-27",5.65
2008-07-01,"II",85.71,14.29,0,0,0,0,2008-07-01,2008-07-07,1,"2008-27",14.29
2008-07-01,"III",79.78,20.22,8.45,0.77,0,0,2008-07-01,2008-07-07,1,"2008-27",29.44
2008-07-01,"IV",19.16,80.84,47.26,29.86,9.55,2.15,2008-07-01,2008-07-07,1,"2008-27",169.66
2008-06-24,"I",74.06,25.94,0,0,0,0,2008-06-24,2008-06-30,1,"2008-26",25.94
2008-06-24,"II",80.21,19.79,0,0,0,0,2008-06-24,2008-06-30,1,"2008-26",19.79
2008-06-24,"III",81.11,18.89,8.45,0.7,0,0,2008-06-24,2008-06-30,1,"2008-26",28.04
2008-06-24,"IV",25.38,74.62,49.19,25,8.75,1.8,2008-06-24,2008-06-30,1,"2008-26",159.36
2008-06-17,"I",70.22,29.78,0,0,0,0,2008-06-17,2008-06-23,1,"2008-25",29.78
2008-06-17,"II",74.52,25.48,0,0,0,0,2008-06-17,2008-06-23,1,"2008-25",25.48
2008-06-17,"III",80.84,19.16,8.45,0.7,0,0,2008-06-17,2008-06-23,1,"2008-25",28.31
2008-06-17,"IV",29.53,70.47,49.24,21.33,8,0.71,2008-06-17,2008-06-23,1,"2008-25",149.75
2008-06-10,"I",59.32,40.68,0,0,0,0,2008-06-10,2008-06-16,1,"2008-24",40.68
2008-06-10,"II",54.5,45.5,0,0,0,0,2008-06-10,2008-06-16,1,"2008-24",45.5
2008-06-10,"III",77.44,22.56,7.86,0.58,0,0,2008-06-10,2008-06-16,1,"2008-24",31
2008-06-10,"IV",27.83,72.17,43.79,21.72,6.27,0,2008-06-10,2008-06-16,1,"2008-24",143.95
2008-06-03,"I",100,0,0,0,0,0,2008-06-03,2008-06-09,1,"2008-23",0
2008-06-03,"II",97.76,2.24,0,0,0,0,2008-06-03,2008-06-09,1,"2008-23",2.24
2008-06-03,"III",88.83,11.17,2.51,0,0,0,2008-06-03,2008-06-09,1,"2008-23",13.68
2008-06-03,"IV",35.27,64.73,36.61,17.82,3.93,0,2008-06-03,2008-06-09,1,"2008-23",123.09
2008-05-27,"I",100,0,0,0,0,0,2008-05-27,2008-06-02,1,"2008-22",0
2008-05-27,"II",97.76,2.24,0,0,0,0,2008-05-27,2008-06-02,1,"2008-22",2.24
2008-05-27,"III",88.83,11.17,2.51,0,0,0,2008-05-27,2008-06-02,1,"2008-22",13.68
2008-05-27,"IV",38.9,61.1,33.81,19.93,4.49,0,2008-05-27,2008-06-02,1,"2008-22",119.33
2008-05-20,"I",100,0,0,0,0,0,2008-05-20,2008-05-26,1,"2008-21",0
2008-05-20,"II",97.76,2.24,0,0,0,0,2008-05-20,2008-05-26,1,"2008-21",2.24
2008-05-20,"III",88.83,11.17,2.51,0,0,0,2008-05-20,2008-05-26,1,"2008-21",13.68
2008-05-20,"IV",37.05,62.95,33.18,19.01,3.66,0,2008-05-20,2008-05-26,1,"2008-21",118.8
2008-05-13,"I",100,0,0,0,0,0,2008-05-13,2008-05-19,1,"2008-20",0
2008-05-13,"II",97.39,2.61,0,0,0,0,2008-05-13,2008-05-19,1,"2008-20",2.61
2008-05-13,"III",81.34,18.66,2.52,0,0,0,2008-05-13,2008-05-19,1,"2008-20",21.18
2008-05-13,"IV",40.13,59.87,35.38,19.6,6.28,0,2008-05-13,2008-05-19,1,"2008-20",121.13
2008-05-06,"I",100,0,0,0,0,0,2008-05-06,2008-05-12,1,"2008-19",0
2008-05-06,"II",97.39,2.61,0,0,0,0,2008-05-06,2008-05-12,1,"2008-19",2.61
2008-05-06,"III",68.42,31.58,13.47,0,0,0,2008-05-06,2008-05-12,1,"2008-19",45.05
2008-05-06,"IV",40.84,59.16,35.48,20.24,6.8,0,2008-05-06,2008-05-12,1,"2008-19",121.68
2008-04-29,"I",100,0,0,0,0,0,2008-04-29,2008-05-05,1,"2008-18",0
2008-04-29,"II",96.44,3.56,0,0,0,0,2008-04-29,2008-05-05,1,"2008-18",3.56
2008-04-29,"III",68.42,31.58,13.47,0,0,0,2008-04-29,2008-05-05,1,"2008-18",45.05
2008-04-29,"IV",41.21,58.79,35.39,19.38,6.52,0,2008-04-29,2008-05-05,1,"2008-18",120.08
2008-04-22,"I",100,0,0,0,0,0,2008-04-22,2008-04-28,1,"2008-17",0
2008-04-22,"II",95.56,4.44,0,0,0,0,2008-04-22,2008-04-28,1,"2008-17",4.44
2008-04-22,"III",66.86,33.14,18.37,2.05,0,0,2008-04-22,2008-04-28,1,"2008-17",53.56
2008-04-22,"IV",39.74,60.26,37.8,20.71,6.75,0,2008-04-22,2008-04-28,1,"2008-17",125.52
2008-04-15,"I",100,0,0,0,0,0,2008-04-15,2008-04-21,1,"2008-16",0
2008-04-15,"II",95.52,4.48,0,0,0,0,2008-04-15,2008-04-21,1,"2008-16",4.48
2008-04-15,"III",64.49,35.51,26.03,7.94,0,0,2008-04-15,2008-04-21,1,"2008-16",69.48
2008-04-15,"IV",41.98,58.02,35.6,22.27,6.75,0,2008-04-15,2008-04-21,1,"2008-16",122.64
2008-04-08,"I",100,0,0,0,0,0,2008-04-08,2008-04-14,1,"2008-15",0
2008-04-08,"II",95.52,4.48,0,0,0,0,2008-04-08,2008-04-14,1,"2008-15",4.48
2008-04-08,"III",64.49,35.51,26.03,7.94,0,0,2008-04-08,2008-04-14,1,"2008-15",69.48
2008-04-08,"IV",44.58,55.42,35.81,22.27,9.25,0,2008-04-08,2008-04-14,1,"2008-15",122.75
2008-04-01,"I",100,0,0,0,0,0,2008-04-01,2008-04-07,1,"2008-14",0
2008-04-01,"II",94.65,5.35,0,0,0,0,2008-04-01,2008-04-07,1,"2008-14",5.35
2008-04-01,"III",64.05,35.95,28.06,11.6,0,0,2008-04-01,2008-04-07,1,"2008-14",75.61
2008-04-01,"IV",38.28,61.72,43.83,30.05,15.31,0,2008-04-01,2008-04-07,1,"2008-14",150.91
2008-03-25,"I",100,0,0,0,0,0,2008-03-25,2008-03-31,1,"2008-13",0
2008-03-25,"II",94.65,5.35,0,0,0,0,2008-03-25,2008-03-31,1,"2008-13",5.35
2008-03-25,"III",65.85,34.15,24.48,8.53,0,0,2008-03-25,2008-03-31,1,"2008-13",67.16
2008-03-25,"IV",43.37,56.63,43.27,29.86,15.82,0,2008-03-25,2008-03-31,1,"2008-13",145.58
2008-03-18,"I",100,0,0,0,0,0,2008-03-18,2008-03-24,1,"2008-12",0
2008-03-18,"II",100,0,0,0,0,0,2008-03-18,2008-03-24,1,"2008-12",0
2008-03-18,"III",65.71,34.29,24.59,9.28,0,0,2008-03-18,2008-03-24,1,"2008-12",68.16
2008-03-18,"IV",39.52,60.48,44.99,33.36,16.94,0.89,2008-03-18,2008-03-24,1,"2008-12",156.66
2008-03-11,"I",100,0,0,0,0,0,2008-03-11,2008-03-17,1,"2008-11",0
2008-03-11,"II",100,0,0,0,0,0,2008-03-11,2008-03-17,1,"2008-11",0
2008-03-11,"III",65.71,34.29,24.59,9.28,0,0,2008-03-11,2008-03-17,1,"2008-11",68.16
2008-03-11,"IV",39.02,60.98,44.57,33.25,16.96,3.01,2008-03-11,2008-03-17,1,"2008-11",158.77
2008-03-04,"I",100,0,0,0,0,0,2008-03-04,2008-03-10,1,"2008-10",0
2008-03-04,"II",100,0,0,0,0,0,2008-03-04,2008-03-10,1,"2008-10",0
2008-03-04,"III",60.24,39.76,31.65,13.37,0.88,0,2008-03-04,2008-03-10,1,"2008-10",85.66
2008-03-04,"IV",34.54,65.46,51.02,38.5,22.99,7.11,2008-03-04,2008-03-10,1,"2008-10",185.08
2008-02-26,"I",100,0,0,0,0,0,2008-02-26,2008-03-03,1,"2008-09",0
2008-02-26,"II",100,0,0,0,0,0,2008-02-26,2008-03-03,1,"2008-09",0
2008-02-26,"III",60.24,39.76,29.07,13.37,0.88,0,2008-02-26,2008-03-03,1,"2008-09",83.08
2008-02-26,"IV",30.64,69.36,51.63,39.02,24.23,8.7,2008-02-26,2008-03-03,1,"2008-09",192.94
2008-02-19,"I",100,0,0,0,0,0,2008-02-19,2008-02-25,1,"2008-08",0
2008-02-19,"II",100,0,0,0,0,0,2008-02-19,2008-02-25,1,"2008-08",0
2008-02-19,"III",59.73,40.27,29.75,14.39,1.07,0,2008-02-19,2008-02-25,1,"2008-08",85.48
2008-02-19,"IV",19.31,80.69,56.54,43.2,29.9,16.44,2008-02-19,2008-02-25,1,"2008-08",226.77
2008-02-12,"I",100,0,0,0,0,0,2008-02-12,2008-02-18,1,"2008-07",0
2008-02-12,"II",99.84,0.16,0,0,0,0,2008-02-12,2008-02-18,1,"2008-07",0.16
2008-02-12,"III",59.24,40.76,29.75,14.39,1.07,0,2008-02-12,2008-02-18,1,"2008-07",85.97
2008-02-12,"IV",18.82,81.18,57.28,43.58,31.37,17.15,2008-02-12,2008-02-18,1,"2008-07",230.56
2008-02-05,"I",100,0,0,0,0,0,2008-02-05,2008-02-11,1,"2008-06",0
2008-02-05,"II",99.84,0.16,0,0,0,0,2008-02-05,2008-02-11,1,"2008-06",0.16
2008-02-05,"III",58.84,41.16,29.97,14.39,1.07,0,2008-02-05,2008-02-11,1,"2008-06",86.59
2008-02-05,"IV",18.74,81.26,56.28,43.59,31.35,17.15,2008-02-05,2008-02-11,1,"2008-06",229.63
2008-01-29,"I",100,0,0,0,0,0,2008-01-29,2008-02-04,1,"2008-05",0
2008-01-29,"II",99.84,0.16,0,0,0,0,2008-01-29,2008-02-04,1,"2008-05",0.16
2008-01-29,"III",58.84,41.16,32.88,15.86,2.98,0,2008-01-29,2008-02-04,1,"2008-05",92.88
2008-01-29,"IV",18.19,81.81,58,47.32,33.3,18.23,2008-01-29,2008-02-04,1,"2008-05",238.66
2008-01-22,"I",100,0,0,0,0,0,2008-01-22,2008-01-28,1,"2008-04",0
2008-01-22,"II",99.84,0.16,0,0,0,0,2008-01-22,2008-01-28,1,"2008-04",0.16
2008-01-22,"III",58.84,41.16,32.88,9.08,2.09,0,2008-01-22,2008-01-28,1,"2008-04",85.21
2008-01-22,"IV",20.5,79.5,58.6,46.14,32.12,17.38,2008-01-22,2008-01-28,1,"2008-04",233.74
2008-01-15,"I",100,0,0,0,0,0,2008-01-15,2008-01-21,1,"2008-03",0
2008-01-15,"II",99.11,0.89,0,0,0,0,2008-01-15,2008-01-21,1,"2008-03",0.89
2008-01-15,"III",55.16,44.84,33.45,9.79,2.09,0,2008-01-15,2008-01-21,1,"2008-03",90.17
2008-01-15,"IV",16.94,83.06,60.22,49.11,34.39,17.36,2008-01-15,2008-01-21,1,"2008-03",244.14
2008-01-08,"I",92.36,7.64,0,0,0,0,2008-01-08,2008-01-14,1,"2008-02",7.64
2008-01-08,"II",99.1,0.9,0,0,0,0,2008-01-08,2008-01-14,1,"2008-02",0.9
2008-01-08,"III",57.11,42.89,32.72,10.91,3.04,2.09,2008-01-08,2008-01-14,1,"2008-02",91.65
2008-01-08,"IV",20.34,79.66,60.74,49.03,36.23,19.32,2008-01-08,2008-01-14,1,"2008-02",244.98
2008-01-01,"I",92.36,7.64,0,0,0,0,2008-01-01,2008-01-07,1,"2008-01",7.64
2008-01-01,"II",99.89,0.11,0,0,0,0,2008-01-01,2008-01-07,1,"2008-01",0.11
2008-01-01,"III",58.02,41.98,29.91,10.91,3.04,2.09,2008-01-01,2008-01-07,1,"2008-01",87.93
2008-01-01,"IV",22.9,77.1,58.81,48.66,35.96,18.31,2008-01-01,2008-01-07,1,"2008-01",238.84
2007-12-25,"I",92.36,7.64,0,0,0,0,2007-12-25,2007-12-31,1,"2007-52",7.64
2007-12-25,"II",99.89,0.11,0,0,0,0,2007-12-25,2007-12-31,1,"2007-52",0.11
2007-12-25,"III",58.02,41.98,29.91,11.61,3.04,2.09,2007-12-25,2007-12-31,1,"2007-52",88.63
2007-12-25,"IV",21.73,78.27,61.04,51.52,41.18,29.23,2007-12-25,2007-12-31,1,"2007-52",261.24
2007-12-18,"I",92.36,7.64,0,0,0,0,2007-12-18,2007-12-24,1,"2007-51",7.64
2007-12-18,"II",99.89,0.11,0,0,0,0,2007-12-18,2007-12-24,1,"2007-51",0.11
2007-12-18,"III",58.02,41.98,29.91,11.61,3.04,2.09,2007-12-18,2007-12-24,1,"2007-51",88.63
2007-12-18,"IV",21.77,78.23,62.16,52.02,41.27,29.23,2007-12-18,2007-12-24,1,"2007-51",262.91
2007-12-11,"I",86.61,13.39,7.58,0,0,0,2007-12-11,2007-12-17,1,"2007-50",20.97
2007-12-11,"II",99.89,0.11,0.01,0,0,0,2007-12-11,2007-12-17,1,"2007-50",0.12
2007-12-11,"III",53.01,46.99,33.91,13.32,3.04,2.09,2007-12-11,2007-12-17,1,"2007-50",99.35
